"Depth","GR","ILD_log10","DeltaPHI","PHIND","PE","RELPOS","RELPOS_next","RELPOS_previous","ILD_log10_next","ILD_log10_previous","Well.Name","Formation","NM_M","Facies"
-0.856205567390542,0.085478918458105,-0.118508765441264,-0.167162927827975,-0.333770044412836,-0.161395339632127,1.66331119619459,-0.00950930512426762,0.126972647797906,0.00667635066898902,0.834882175695347,"STUART","A1 SH","0","3"
-0.852391302467129,0.451592759552709,-0.292273301565683,0.466621265126075,-0.144573058518978,-0.480781682499382,1.58640671874401,0.126972647797906,0.126972647797906,0.834882175695347,0.356363254569007,"STUART","A1 SH","0","3"
-0.848577037543715,0.639953260706247,-0.365640550151548,1.04098818999068,0.0955615774232249,-0.834661750396301,1.50950224129343,0.126972647797906,0.133176372930731,0.356363254569007,-0.490247144346826,"STUART","A1 SH","0","3"
-0.844762772620302,0.56563642051321,-0.261381828476897,1.0607939460205,0.0446239273748788,-0.945808197714106,1.42910210577692,0.133176372930731,0.126972647797906,-0.490247144346826,-0.821529474357369,"STUART","A1 SH","0","3"
-0.840948507696888,0.408863912027,-0.0876172923524779,0.902347897781984,-0.0863586013208685,-0.890873746740938,1.35219762832634,0.126972647797906,0.126972647797906,-0.821529474357369,-0.527056292125775,"STUART","A1 SH","0","3"
-0.837134242773474,0.341618512642276,0.0243642975943699,0.545844289245331,-0.100912215620396,-0.806555752223983,1.27529315087576,0.126972647797906,0.126972647797906,-0.527056292125775,-0.122155666557333,"STUART","A1 SH","0","3"
-0.833319977850061,0.475275415089988,0.0513943365470573,0.466621265126075,-0.0718049870213411,-0.798890479995168,1.19838867342518,0.126972647797906,0.133176372930732,-0.122155666557333,0.135508367895311,"STUART","A1 SH","0","3"
-0.829505712926647,0.673142334311306,0.0243642975943699,0.427009753066447,-0.042697758422286,-0.759286573479628,1.11798853790866,0.133176372930732,0.126972647797906,0.135508367895311,0.264340385121634,"STUART","A1 SH","0","3"
-0.825691448003234,0.690820936332092,-0.0296957803110049,0.506232777185703,0.015516698775824,-0.761841664222567,1.04108406045808,0.126972647797906,0.126972647797905,0.264340385121634,0.20912666345321,"STUART","A1 SH","0","3"
-0.82187718307982,0.648659138305162,-0.0721715558080851,0.625067313364587,0.000963084476296283,-0.754176391993753,0.9641795830075,0.126972647797905,0.126972647797906,0.20912666345321,-0.158964814336283,"STUART","A1 SH","0","3"
-0.818062918156407,0.512000209099204,-0.0374186485832013,0.625067313364587,-0.130019444219451,-0.728625484564372,0.88727510555692,0.126972647797906,0.126972647797906,-0.158964814336283,-0.471842570457351,"STUART","A1 SH","0","3"
-0.814248653232993,0.176406973380107,0.0629786389553519,0.407203997036633,-0.311939622963544,-0.793780298509292,0.81037062810634,0.126972647797906,0.133176372930732,-0.471842570457351,-0.232583109894179,"STUART","A1 SH","0","3"
-0.810434388309579,0.00899394782855625,0.113177282724628,0.0507003884999798,-0.472029380258347,-0.784837480909009,0.729970492589825,0.133176372930732,0.126972647797906,-0.232583109894179,0.282744959011106,"STUART","A1 SH","0","2"
-0.806620123386166,-0.063921946543966,0.0552557706831555,-0.127551415768347,-0.552074258905748,-0.787392571651947,0.653066015139245,0.126972647797906,0.126972647797906,0.282744959011106,0.540408993463753,"STUART","A1 SH","0","2"
-0.802805858462752,-0.0780981840134636,-0.0567258192636923,-0.266191707977045,-0.530243837456456,-0.833384205024832,0.576161537688665,0.126972647797906,0.126972647797905,0.540408993463753,0.466790697905854,"STUART","A1 SH","0","2"
-0.798991593539339,-0.00594947425693781,-0.153261672666147,-0.266191707977045,-0.457475765958819,-0.93942047085676,0.499257060238085,0.126972647797905,0.133176372930732,0.466790697905854,0.393172402347956,"STUART","A1 SH","0","2"
-0.795177328615925,0.047119687658288,-0.23435178952421,-0.167162927827975,-0.348323658712363,-1.02629355611665,0.418856924721569,0.133176372930732,0.263454600720079,0.393172402347956,0.44838612401638,"STUART","A1 SH","0","2"
-0.791363063692511,0.407496322059354,-0.327026208790566,-0.147357171798161,-0.151849865668742,-1.11444418674802,0.265047969820409,0.263454600720079,0.126972647797906,0.44838612401638,-0.140560240446808,"STUART","A1 SH","0","2"
-0.787548798769098,0.712602308255814,-0.296134735701781,0.0507003884999798,-0.0063137226734673,-1.10294627840479,0.188143492369829,0.126972647797906,0.126972647797905,-0.140560240446808,-0.250987683783656,"STUART","A1 SH","0","2"
-0.783734533845684,0.858767655529553,-0.242074657796406,0.486427021155889,0.0810079631236975,-0.934310289370884,0.11123901491925,0.126972647797905,0.133176372930732,-0.250987683783656,-0.214178536004706,"STUART","A1 SH","0","2"
-0.779920268922271,0.830748739119251,-0.195737448163228,0.605261557334773,0.270204949017555,-0.931755198627946,0.0308388794027344,0.133176372930732,0.126972647797906,-0.214178536004706,-0.471842570457351,"STUART","A1 SH","0","2"
-0.776106003998857,0.596390516858802,-0.0953401606246743,0.446815509096261,0.139222420321807,-0.918979744913256,-0.0460655980478457,0.126972647797906,0.126972647797906,-0.471842570457351,-1.20802552603633,"STUART","A1 SH","0","2"
-0.772291739075443,0.0961194355234457,0.159514492357807,-0.266191707977045,-0.224617937166379,-0.931755198627946,-0.122970075498426,0.126972647797906,0.126972647797905,-1.20802552603633,-1.5945215777153,"STUART","A1 SH","0","2"
-0.76847747415203,-0.287939854414899,0.49545926219835,-0.285997464006859,-0.697610401901022,-0.880653383769186,-0.199874552949005,0.126972647797905,0.133176372930732,-1.5945215777153,-0.931956917694215,"STUART","A1 SH","0","2"
-0.764663209228616,-0.520396793061792,0.692392403139358,-0.622695316513698,-0.792208894847951,-0.82316384205308,-0.280274688465521,0.133176372930732,0.126972647797906,-0.931956917694215,-0.103751092667859,"STUART","A1 SH","0","2"
-0.760848944305203,-0.666562140335531,0.715561007955947,-0.741529852692582,-0.850423352046061,-0.729903029935841,-0.357179165916101,0.126972647797906,0.126972647797905,-0.103751092667859,0.117103794005837,"STUART","A1 SH","0","2"
-0.757034679381789,-0.654320542332458,0.692392403139358,-0.68211258460314,-0.915914616393935,-0.654527853019169,-0.434083643366681,0.126972647797905,0.126972647797906,0.117103794005837,-0.0301327971099602,"STUART","A1 SH","0","2"
-0.753220414458376,-0.562858793764546,0.700115271411554,-0.662306828573326,-0.923191423543698,-0.591928129817187,-0.510988120817261,0.126972647797906,0.126972647797906,-0.0301327971099602,-0.0117282232204856,"STUART","A1 SH","0","2"
-0.749406149534962,-0.445813106045799,0.703976705547653,-0.602889560483884,-0.901361002094407,-0.622589218732443,-0.587892598267841,0.126972647797906,0.133176372930731,-0.0117282232204856,0.393172402347956,"STUART","A1 SH","0","2"
-0.745591884611548,-0.219627067738355,0.62288658868959,-0.385026244155929,-0.821316123447006,-0.61364640113216,-0.668292733784356,0.133176372930731,0.126972647797906,0.393172402347956,0.834882175695345,"STUART","A1 SH","0","2"
-0.741777619688135,0.0250714689116103,0.449122052565172,0.0507003884999798,-0.661226366152204,-0.585540402959842,-0.745197211234936,0.126972647797906,0.126972647797906,0.834882175695345,0.890095897363771,"STUART","A1 SH","0","2"
-0.737963354764721,0.218602127259906,0.263773214032458,0.585455801304959,-0.450198958809055,-0.547214041815771,-0.822101688685516,0.126972647797906,0.269658325852905,0.890095897363771,1.20297365348484,"STUART","A1 SH","0","2"
-0.734149089841308,0.428710644484297,0.0127799951860753,1.29846301837826,-0.202787515717088,-0.429679867640622,-0.979406301652611,0.269658325852905,0.126972647797906,1.20297365348484,0.393172402347956,"STUART","A1 SH","0","2"
-0.730334824917894,0.435782085292611,-0.0683101216719869,1.29846301837826,-0.100912215620396,-0.338974146266321,-1.05631077910319,0.126972647797906,0.126972647797906,0.393172402347956,0.20912666345321,"STUART","A1 SH","0","2"
-0.72652055999448,0.342152206288187,-0.110785897169067,1.10040545808012,-0.0572513727218134,-0.410516687068586,-1.13321525655377,0.126972647797906,0.126972647797906,0.20912666345321,0.190722089563735,"STUART","A1 SH","0","2"
-0.722706295071067,0.353593263822393,-0.149400238530049,0.922153653811798,0.0227935059255875,-0.732458120678779,-1.21011973400435,0.126972647797906,0.126972647797906,0.190722089563735,0.724454732358499,"STUART","A1 SH","0","2"
-0.718892030147653,0.444221116068571,-0.299996169837879,0.129923412619236,0.473955549210939,-0.872988111540372,-1.28702421145493,0.126972647797906,0.133176372930732,0.724454732358499,1.22137822737431,"STUART","A1 SH","0","2"
-0.71507776522424,0.358763421017151,-0.55485082282036,0.129923412619236,0.910563978196763,-1.00457528480168,-1.36742434697145,0.133176372930732,0.126972647797906,1.22137822737431,0.522004419574278,"STUART","A1 SH","0","2"
-0.711263500300826,0.320671037040289,-0.66297097863111,0.427009753066447,1.07793054264133,-1.0697300987466,-1.44432882442203,0.126972647797906,0.126972647797906,0.522004419574278,-0.674292883241572,"STUART","A1 SH","0","2"
-0.707449235377412,0.362299141421309,-0.520097915595476,0.14972916864905,0.917840785346527,-1.17832145532147,-1.52123330187261,0.126972647797906,0.126972647797906,-0.674292883241572,-0.582270013794199,"STUART","A1 SH","0","3"
-0.703634970453999,0.227574851681776,-0.396532023240334,0.466621265126075,0.597661270756923,-0.904926745827097,-1.59813777932319,0.126972647797906,0.133176372930732,-0.582270013794199,0.558813567353228,"STUART","A1 SH","0","3"
-0.699820705530585,-0.0258295625671039,-0.51237504732328,0.684484581454029,0.852349520998654,-0.82316384205308,-1.6785379148397,0.133176372930732,0.126972647797906,0.558813567353228,0.319554106790058,"STUART","A1 SH","0","2"
-0.696006440607172,-0.2193602209154,-0.578019427636949,1.33807453043789,0.903287171047,-0.516552952900515,-1.75544239229028,0.126972647797906,-6.07675248502815,0.319554106790058,-1.33685754326266,"STUART","A1 SH","0","3"
-0.692192175683758,-0.545980732212627,-0.296134735701781,0.565650045275145,0.488509163510467,-0.243158243406144,1.66331119619459,-6.07675248502815,0.0711391216024712,-1.33685754326266,-2.6803914371943,"STUART","A1 LM","1","8"
-0.688377910760344,-0.933308895732173,0.267634648168556,0.446815509096261,-0.399261308760709,0.269137450552933,1.61786764133743,0.0711391216024712,0.0711391216024712,-2.6803914371943,-2.62517771552588,"STUART","A1 LM","1","8"
-0.684563645836931,-1.14698648921359,0.819819729630599,-0.285997464006859,-0.741271244799605,0.782710689883479,1.57242408648027,0.0711391216024712,0.0711391216024712,-2.62517771552588,-1.64973529938372,"STUART","A1 LM","1","8"
-0.680749380913517,-1.1831775895769,1.16734880187944,-0.543472292394442,-0.966852266442281,0.888746955715408,1.52698053162311,0.0711391216024712,0.0773428467352972,-1.64973529938372,-1.00557521325211,"STUART","A1 LM","1","8"
-0.676935115990104,-0.972502022853726,1.37972767936484,-0.464249268275185,-1.06872756653897,1.01394640211937,1.47804131870001,0.0773428467352972,0.0711391216024705,-1.00557521325211,-0.655888309352097,"STUART","A1 LM","1","8"
-0.67312085106669,-0.665761599866665,1.51873930826437,-0.464249268275185,-1.12694202373708,0.887469410343938,1.43259776384285,0.0711391216024705,0.0711391216024712,-0.655888309352097,-0.232583109894179,"STUART","A1 LM","1","8"
-0.669306586143277,-0.336939602280057,1.56893795203365,-0.523666536364628,-1.14877244518637,0.649845971250701,1.38715420898569,0.0711391216024712,0.0711391216024712,-0.232583109894179,0.522004419574278,"STUART","A1 LM","1","8"
-0.665492321219863,-0.0998795559371859,1.4608177962229,-0.444443512245371,-1.17787967378543,0.27297008666734,1.34171065412853,0.0711391216024712,0.0711391216024712,0.522004419574278,1.82872916572697,"STUART","A1 LM","1","8"
-0.661678056296449,0.0942181519098895,1.07853581674918,-0.285997464006859,-1.09055798798826,-0.0183102580275971,1.29626709927137,0.0711391216024712,0.0711391216024712,1.82872916572697,2.56491212130596,"STUART","A1 LM","1","8"
-0.657863791373036,0.393887134088636,0.541796471831528,-0.0285226356192764,-0.821316123447006,-0.276374423064339,1.25082354441421,0.0711391216024712,0.0773428467352972,2.56491212130596,2.01277490462172,"STUART","A1 LM","1","4"
-0.654049526449622,1.07624781623808,0.120900150996825,0.466621265126075,-0.493859801707638,-0.474393955642037,1.20188433149111,0.0773428467352972,0.0711391216024712,2.01277490462172,0.890095897363769,"STUART","A1 LM","1","4"
-0.650235261526209,2.2197198084542,-0.0644486875358887,0.823124873662728,-0.261001972915198,-0.607258674274815,1.15644077663395,0.0711391216024712,0.0711391216024712,0.890095897363769,0.0250809245584636,"STUART","A1 LM","1","4"
-0.646420996602795,3.21729330021954,-0.0683101216719869,1.02118243396087,-0.115465829919923,-0.540826314958426,1.11099722177679,0.0711391216024712,0.0711391216024712,0.0250809245584636,-0.54546086601525,"STUART","A1 LM","1","4"
-0.642606731679381,3.76302840901589,0.0475329024109591,0.98157092190124,-0.130019444219451,-0.53571613347255,1.06555366691963,0.0711391216024712,0.0711391216024712,-0.54546086601525,-0.858338622136316,"STUART","A1 LM","1","4"
-0.638792466755968,3.73280800631621,0.229020306807574,0.941959409841612,-0.115465829919923,-0.47056131952763,1.02011011206247,0.0711391216024712,0.0711391216024705,-0.858338622136316,-0.655888309352097,"STUART","A1 LM","1","4"
-0.634978201832554,3.01042030072348,0.368031935707109,0.684484581454029,-0.151849865668742,-0.520385589014922,0.974666557205306,0.0711391216024705,0.0773428467352972,-0.655888309352097,-0.177369388225757,"STUART","A1 LM","1","4"
-0.631163936909141,1.88002380283217,0.406646277068091,0.605261557334773,-0.10818902277016,-0.450120593584125,0.92572734428221,0.0773428467352972,0.0711391216024712,-0.177369388225757,-0.379819701009978,"STUART","A1 LM","1","4"
-0.627349671985727,0.92464546494663,0.487736393926154,0.585455801304959,-0.115465829919923,-0.415626868554462,0.880283789425049,0.0711391216024712,0.0711391216024712,-0.379819701009978,-1.5945215777153,"STUART","A1 LM","1","4"
